borrower_id,addr_state,annual_inc,emp_length,home_ownership,verification_status,loan_status
3341,4,10.2,0,2,0,1
3342,1,10.82,2,2,1,1
3343,4,11.16,0,2,2,1
3344,1,11.98,2,3,0,1
3345,1,10.64,1,2,1,1
3346,4,10.82,1,2,1,1
3347,4,11.26,1,3,0,1
3348,3,10.49,0,2,1,1
3349,1,10.3,1,2,0,1
3350,2,11.11,2,3,0,1
3351,4,10.67,2,3,0,1
3352,1,10.85,0,2,1,1
3353,1,10.71,1,2,1,1
3354,1,10.13,0,2,1,1
3355,2,10.97,0,3,0,1
3356,2,10.24,1,2,1,1
3357,2,10.05,0,2,1,1
3358,1,10.49,0,2,2,1
3359,1,10.6,1,2,1,1
3360,4,10.31,2,3,2,1
3361,1,11.02,0,3,0,1
3362,1,10.82,2,2,0,1
3363,0,10.31,0,3,0,1
3364,0,10.68,1,3,1,1
3365,3,11.16,2,3,0,1
3366,0,11.35,0,3,0,1
3367,1,9.9,0,2,1,1
3368,1,11.45,0,3,2,1
3369,1,11.21,0,2,0,1
3370,3,11.47,2,3,2,1
3371,1,10.38,1,2,1,1
3372,2,11.29,0,3,0,1
3373,1,10.49,1,2,0,1
3374,4,10.98,2,3,0,1
3375,0,11.51,2,3,0,1
3376,1,10.93,1,3,1,1
3377,4,10.86,1,3,0,1
3378,4,10.93,1,3,0,1
3379,2,10.93,1,3,0,1
3380,2,10.6,2,3,0,1
3381,1,10.92,1,2,1,1
3382,0,11.08,0,2,2,1
3383,3,11.08,2,3,1,1
3384,4,10.56,0,2,1,1
3385,4,10.73,2,1,2,1
3386,1,10.96,1,3,0,1
3387,1,9.88,0,2,1,1
3388,1,10.49,0,1,2,1
3389,0,12.43,2,2,0,1
3390,1,11.08,2,3,0,1
3391,2,10.43,2,2,1,1
3392,1,11.16,2,2,2,1
3393,3,11.03,1,2,0,1
3394,1,10.86,0,1,0,1
3395,4,11.14,1,3,0,1
3396,0,11.23,2,3,0,1
3397,3,10.71,0,3,0,1
3398,1,10.67,1,3,0,1
3399,1,10.18,0,2,0,1
3400,0,11.03,2,3,0,1
3401,4,10.46,1,3,0,1
3402,3,11.35,2,3,2,1
3403,4,10.92,1,3,0,1
3404,1,11.26,1,3,0,1
3405,3,12.14,1,3,1,1
3406,1,10.77,0,2,1,1
3407,0,10.42,0,2,1,1
3408,1,10.74,2,2,1,1
3409,1,11.16,0,2,2,1
3410,1,11.02,2,2,1,1
3411,4,10.37,2,2,1,1
3412,1,11.23,0,2,1,1
3413,0,11.35,0,3,1,1
3414,0,10.65,0,1,2,1
3415,0,11.1,2,3,0,1
3416,3,11.08,2,3,0,1
3417,1,10.09,0,2,0,1
3418,1,11.29,1,2,1,1
3419,4,11.41,1,3,2,1
3420,2,10.13,0,2,1,1
3421,4,10.6,1,2,0,1
3422,3,11.28,0,3,0,1
3423,4,10.31,2,3,0,1
3424,1,10.6,0,3,0,1
3425,2,10.63,1,1,1,1
3426,4,10.46,1,1,1,1
3427,1,10.71,0,1,2,1
3428,1,10.52,0,2,2,1
3429,0,10.5,1,2,0,1
3430,4,10.82,0,2,1,1
3431,0,11.75,1,3,1,1
3432,3,9.74,1,2,1,1
3433,2,10.43,2,2,1,1
3434,1,10.46,1,2,1,1
3435,3,10.69,2,3,1,1
3436,2,11.16,0,3,0,1
3437,0,10.47,0,2,1,1
3438,1,10.67,1,3,1,1
3439,3,12.08,1,1,2,1
3440,3,10.28,2,3,2,1
3441,3,11.29,1,3,2,1
3442,3,11.08,1,3,0,1
3443,1,10.71,0,2,1,1
3444,1,10.46,1,2,1,1
3445,4,10.67,2,3,0,1
3446,3,10.71,0,3,1,1
3447,1,10.46,0,2,1,1
3448,4,10.71,1,1,0,1
3449,4,11.08,1,2,0,1
3450,3,10.51,1,3,1,1
3451,0,11.1,2,3,0,1
3452,3,10.58,0,3,2,1
3453,1,11.35,2,3,1,1
3454,3,10.6,2,3,0,1
3455,1,10.78,1,3,1,1
3456,1,11.0,2,3,0,1
3457,4,9.95,0,2,0,1
3458,1,10.6,1,3,2,1
3459,3,10.26,1,2,0,1
3460,1,11.0,2,2,0,1
3461,1,10.58,2,3,1,1
3462,1,10.37,0,1,2,1
3463,0,11.29,2,3,0,1
3464,1,11.08,1,2,2,1
3465,4,10.09,1,2,1,1
3466,0,10.62,1,2,1,1
3467,4,10.92,2,2,0,1
3468,1,11.16,0,2,2,1
3469,0,10.71,0,2,2,1
3470,4,10.6,1,2,0,1
3471,1,10.62,0,2,1,1
3472,1,11.51,2,2,0,1
3473,3,11.23,2,3,1,1
3474,4,9.65,0,1,2,1
3475,1,10.65,2,2,0,1
3476,0,10.83,1,2,0,1
3477,3,10.91,1,3,1,1
3478,1,10.6,1,2,1,1
3479,1,11.22,1,3,0,1
3480,1,10.49,0,2,2,1
3481,3,10.71,0,2,2,1
3482,0,11.02,2,2,1,1
3483,3,10.24,1,3,0,1
3484,0,11.18,2,1,1,1
3485,0,11.08,0,3,1,1
3486,4,10.6,0,2,1,1
3487,1,11.37,2,2,0,1
3488,3,10.86,0,2,1,1
3489,1,11.16,2,2,1,1
3490,0,11.16,0,2,1,1
3491,1,10.41,2,2,1,1
3492,3,11.23,1,3,0,1
3493,0,11.16,2,3,1,1
3494,2,11.18,1,3,2,1
3495,2,10.95,0,3,0,1
3496,3,10.46,2,3,1,1
3497,4,11.92,2,3,0,1
3498,4,10.25,1,2,1,1
3499,3,10.17,0,2,1,1
3500,4,10.93,2,3,0,1
3501,1,10.78,1,2,2,1
3502,3,11.08,0,3,1,1
3503,1,10.86,0,2,2,1
3504,1,10.76,2,2,0,1
3505,1,10.71,1,2,0,1
3506,1,11.29,1,3,2,1
3507,2,10.17,1,2,0,1
3508,3,10.71,1,3,2,1
3509,1,11.03,2,3,2,1
3510,0,11.0,2,3,0,1
3511,3,10.43,2,1,0,1
3512,1,10.6,0,2,0,1
3513,4,11.0,0,1,0,1
3514,0,10.93,1,3,0,1
3515,0,10.98,2,2,0,1
3516,2,10.6,2,2,0,1
3517,4,10.86,2,3,0,1
3518,2,10.48,1,3,0,1
3519,2,10.97,2,3,0,1
3520,4,12.39,1,3,2,1
3521,3,11.28,0,3,0,1
3522,2,11.61,2,2,0,1
3523,2,11.78,0,3,0,1
3524,0,10.34,2,2,0,1
3525,0,11.35,1,3,2,1
3526,1,10.81,1,2,1,1
3527,2,10.28,0,2,1,1
3528,0,11.35,1,3,0,1
3529,1,11.42,2,2,1,1
3530,3,11.0,2,3,1,1
3531,0,11.11,0,2,0,1
3532,1,10.4,0,2,1,1
3533,1,10.83,0,2,0,1
3534,3,11.35,0,3,0,1
3535,4,10.57,0,2,1,1
3536,0,10.78,1,2,1,1
3537,3,11.72,1,3,2,1
3538,4,11.7,0,2,1,1
3539,4,10.6,1,3,0,1
3540,3,11.2,1,3,0,1
3541,1,11.41,1,2,2,1
3542,4,10.6,1,3,1,1
3543,0,10.93,0,3,0,1
3544,2,11.0,0,3,2,1
3545,2,10.81,2,3,0,1
3546,4,11.05,1,3,0,1
3547,4,10.58,1,2,1,1
3548,0,11.1,0,2,0,1
3549,4,11.05,2,3,0,1
3550,2,11.29,1,3,0,1
3551,1,11.53,0,2,2,1
3552,1,11.0,0,2,1,1
3553,1,11.25,1,2,1,1
3554,3,10.82,0,2,0,1
3555,2,10.24,1,2,1,1
3556,4,11.11,2,2,1,1
3557,1,11.54,0,1,2,1
3558,2,10.82,1,3,1,1
3559,1,10.82,1,2,1,1
3560,4,10.82,0,2,1,1
3561,0,11.35,0,3,0,1
3562,1,10.82,0,2,2,1
3563,0,10.37,1,2,0,1
3564,3,10.71,0,1,1,1
3565,0,10.31,1,2,1,1
3566,3,11.16,1,3,0,1
3567,3,9.95,0,2,2,1
3568,3,11.41,0,2,0,1
3569,1,11.23,1,3,0,1
3570,4,11.0,0,2,0,1
3571,1,10.31,1,2,1,1
3572,1,11.46,2,1,2,1
3573,0,11.35,0,3,0,1
3574,0,11.31,1,2,1,1
3575,3,12.12,2,3,2,1
3576,1,11.34,0,2,2,1
3577,4,10.5,0,3,1,1
3578,1,10.71,0,2,1,1
3579,4,11.35,1,3,0,1
3580,1,11.03,0,3,2,1
3581,3,10.65,2,3,0,1
3582,0,10.31,2,1,1,1
3583,3,11.08,1,3,2,1
3584,1,10.95,0,2,1,1
3585,1,11.31,2,3,1,1
3586,1,10.55,1,3,2,1
3587,0,10.62,1,2,2,1
3588,1,11.18,1,2,1,1
3589,1,9.9,0,2,2,1
3590,3,10.71,1,2,0,1
3591,0,10.98,2,2,0,1
3592,0,10.28,1,2,0,1
3593,3,11.29,1,3,2,1
3594,2,11.4,1,3,2,1
3595,4,11.08,2,3,2,1
3596,4,10.31,0,2,1,1
3597,4,10.8,2,3,0,1
3598,1,10.52,1,2,0,1
3599,1,10.24,0,2,1,1
3600,2,10.98,2,3,0,1
3601,1,10.6,0,2,1,1
3602,2,11.74,2,3,2,1
3603,1,10.34,1,1,1,1
3604,0,11.0,1,2,2,1
3605,0,11.29,1,2,1,1
3606,1,11.35,0,3,0,1
3607,2,11.18,0,3,0,1
3608,4,11.39,1,3,0,1
3609,0,11.23,2,3,0,1
3610,3,10.74,0,3,1,1
3611,1,12.01,1,2,1,1
3612,3,11.1,2,3,0,1
3613,1,11.78,1,3,2,1
3614,0,10.89,2,3,0,1
3615,4,10.13,0,2,0,1
3616,3,11.35,2,3,0,1
3617,1,10.78,1,2,1,1
3618,1,10.92,1,2,0,1
3619,0,10.93,0,3,0,1
3620,4,11.31,0,2,2,1
3621,2,11.29,0,1,0,1
3622,2,11.29,1,3,0,1
3623,1,11.35,1,2,0,1
3624,0,10.67,1,2,0,1
3625,1,11.08,2,2,1,1
3626,2,11.21,2,3,0,1
3627,0,10.46,0,2,1,1
3628,3,10.84,1,3,0,1
3629,4,11.0,2,2,1,1
3630,4,11.23,2,3,1,1
3631,4,10.78,0,1,2,1
3632,4,11.04,1,3,1,1
3633,3,11.29,2,2,0,1
3634,4,10.24,1,2,2,1
3635,0,10.74,2,2,0,1
3636,1,11.61,2,3,0,1
3637,1,10.51,0,2,1,1
3638,2,11.79,0,1,2,1
3639,0,10.31,0,3,2,1
3640,1,10.65,0,3,1,1
3641,0,10.09,0,3,0,1
3642,1,10.65,1,2,1,1
3643,2,10.28,0,3,1,1
3644,1,10.13,2,2,1,1
3645,1,11.23,2,3,2,1
3646,2,11.13,0,3,0,1
3647,0,10.65,0,2,1,1
3648,2,10.71,1,3,0,1
3649,1,11.23,0,3,0,1
3650,0,11.52,0,3,2,1
3651,3,11.56,1,3,0,1
3652,1,11.03,1,2,0,1
3653,1,10.97,0,3,1,1
3654,3,10.74,0,2,1,1
3655,2,11.46,0,3,0,1
3656,3,10.9,2,3,2,1
3657,3,10.92,1,3,0,1
3658,2,10.71,0,2,2,1
3659,3,10.92,0,3,2,1
3660,1,10.92,1,3,0,1
3661,1,11.03,2,3,1,1
3662,2,9.9,0,1,0,1
3663,4,11.31,2,3,0,1
3664,0,11.74,0,3,0,1
3665,1,10.54,0,3,0,1
3666,1,12.81,0,2,2,1
3667,3,11.2,0,1,0,1
3668,1,10.09,0,2,2,1
3669,1,11.0,0,2,1,1
3670,3,10.71,1,2,0,1
3671,1,10.69,0,2,1,1
3672,2,11.61,2,1,0,1
3673,0,11.46,2,3,0,1
3674,1,10.75,0,2,0,1
3675,0,11.83,1,2,1,1
3676,0,11.78,1,3,2,1
3677,1,11.23,2,3,0,1
3678,1,10.78,1,2,1,1
3679,3,10.9,0,2,0,1
3680,1,11.92,0,2,0,1
3681,2,10.82,0,3,1,1
3682,0,10.8,1,2,0,1
3683,0,11.0,2,3,2,1
3684,1,10.8,1,3,0,1
3685,1,11.35,2,2,1,1
3686,1,10.43,2,3,0,1
3687,0,10.93,2,3,1,1
3688,2,11.0,1,2,1,1
3689,3,10.71,0,3,1,1
3690,3,10.65,0,3,2,1
3691,3,10.2,0,2,0,1
3692,4,11.08,1,3,0,1
3693,3,10.09,0,3,0,1
3694,1,10.71,2,2,2,1
3695,1,10.9,1,2,0,1
3696,0,11.16,2,1,0,1
3697,1,11.16,1,2,0,1
3698,1,11.13,1,3,1,1
3699,0,11.08,0,2,2,1
3700,1,11.16,1,2,0,1
3701,0,11.07,0,2,1,1
3702,1,10.34,0,2,1,1
3703,1,9.95,0,2,2,1
3704,1,11.61,2,2,1,1
3705,0,11.08,1,3,0,1
3706,4,10.49,0,2,0,1
3707,4,11.18,2,2,1,1
3708,1,10.46,0,2,1,1
3709,1,11.16,0,2,1,1
3710,2,11.16,2,3,2,1
3711,3,11.16,2,3,2,1
3712,2,11.16,1,3,2,1
3713,0,10.6,2,3,1,1
3714,3,11.05,1,2,0,1
3715,2,10.46,1,3,1,1
3716,3,10.84,0,3,0,1
3717,1,11.51,2,3,0,1
3718,0,10.82,0,2,1,1
3719,4,11.41,1,3,0,1
3720,0,11.35,1,3,2,1
3721,1,10.92,2,2,2,1
3722,0,10.65,1,2,1,1
3723,1,10.71,2,2,2,1
3724,1,11.23,2,2,1,1
3725,4,10.17,0,3,1,1
3726,1,11.16,0,2,2,1
3727,1,11.57,1,3,2,1
3728,0,11.37,2,3,0,1
3729,3,10.42,2,3,1,1
3730,1,11.1,0,2,1,1
3731,4,10.66,2,3,2,1
3732,3,10.6,1,3,1,1
3733,0,10.46,2,3,1,1
3734,1,11.05,1,2,0,1
3735,3,10.84,2,3,0,1
3736,1,10.6,0,2,1,1
3737,1,11.0,2,2,0,1
3738,0,11.51,1,3,1,1
3739,1,11.23,1,2,1,1
3740,4,10.96,0,3,1,1
3741,1,11.54,1,3,2,1
3742,1,11.23,1,3,1,1
3743,4,11.41,1,3,2,1
3744,2,11.16,1,3,0,1
3745,2,10.71,0,2,2,1
3746,3,10.31,0,2,0,1
3747,1,10.46,0,2,0,1
3748,2,11.29,0,3,0,1
3749,4,11.36,2,3,2,1
3750,3,11.18,0,1,0,1
3751,0,10.6,1,2,1,1
3752,1,10.86,2,2,0,1
3753,1,10.55,0,2,1,1
3754,2,10.71,1,3,2,1
3755,1,11.24,2,2,1,1
3756,3,11.18,0,3,0,1
3757,0,11.07,2,2,2,1
3758,4,11.35,1,3,1,1
3759,0,10.86,1,2,1,1
3760,4,11.05,1,3,1,1
3761,2,10.46,0,2,2,1
3762,0,11.16,0,2,0,1
3763,0,10.78,1,3,1,1
3764,1,10.65,0,2,0,1
3765,1,11.81,0,2,1,1
3766,2,10.6,0,3,1,1
3767,2,10.9,1,3,1,1
3768,1,10.75,0,2,0,1
3769,4,10.86,0,2,1,1
3770,2,10.82,0,1,1,1
3771,2,11.08,2,3,0,1
3772,4,10.26,0,1,2,1
3773,1,10.58,2,2,1,1
3774,4,11.41,0,3,0,1
3775,0,11.0,1,2,2,1
3776,0,11.1,2,2,0,1
3777,4,10.82,0,2,1,1
3778,2,10.71,0,3,0,1
3779,1,11.55,0,2,1,1
3780,1,10.6,0,2,0,1
3781,3,10.84,1,3,1,1
3782,1,10.89,1,2,1,1
3783,1,10.52,1,3,1,1
3784,4,11.63,2,3,2,1
3785,0,10.78,1,3,0,1
3786,0,10.82,1,2,1,1
3787,1,10.71,0,2,1,1
3788,4,10.49,0,2,1,1
3789,1,11.18,0,2,1,1
3790,0,11.35,0,2,0,1
3791,1,11.53,1,3,2,1
3792,1,11.51,2,2,2,1
3793,0,11.4,1,2,0,1
3794,1,9.9,1,2,0,1
3795,0,10.46,1,3,1,1
3796,1,11.18,0,2,0,1
3797,2,10.84,2,2,2,1
3798,3,11.16,0,3,2,1
3799,0,12.04,0,3,0,1
3800,2,10.43,1,2,1,1
3801,1,11.14,0,2,1,1
3802,1,11.0,1,2,1,1
3803,3,11.16,2,3,0,1
3804,4,11.62,2,3,1,1
3805,2,10.52,0,2,1,1
3806,1,10.71,1,2,0,1
3807,1,11.11,1,2,0,1
3808,4,11.2,0,3,1,1
3809,3,10.82,2,1,1,1
3810,2,11.35,2,3,0,1
3811,1,10.6,0,3,1,1
3812,1,11.36,2,3,2,1
3813,1,10.82,2,2,1,1
3814,0,11.26,2,3,0,1
3815,2,10.31,0,2,1,1
3816,1,11.35,0,2,0,1
3817,2,12.11,0,2,0,1
3818,1,10.82,0,2,1,1
3819,0,11.96,0,2,0,1
3820,4,10.82,1,2,1,1
3821,1,10.86,0,2,2,1
3822,2,10.82,0,2,1,1
3823,4,10.71,0,3,1,1
3824,1,10.95,2,3,0,1
3825,1,11.04,2,1,1,1
3826,4,11.03,2,3,1,1
3827,1,10.71,1,2,1,1
3828,0,11.16,0,2,1,1
3829,1,11.35,2,2,2,1
3830,4,11.08,1,2,0,1
3831,4,10.9,1,3,0,1
3832,1,10.92,2,2,2,1
3833,3,10.5,2,3,0,1
3834,3,10.55,0,2,1,1
3835,4,11.23,2,1,0,1
3836,2,10.86,2,3,0,1
3837,4,10.24,1,2,1,1
3838,3,11.0,0,3,1,1
3839,0,11.97,1,3,0,1
3840,1,11.49,1,3,1,1
3841,4,10.49,0,3,0,1
3842,2,10.6,2,2,0,1
3843,1,10.99,2,2,0,1
3844,3,11.6,0,2,0,1
3845,2,11.07,1,2,0,1
3846,3,11.61,1,3,1,1
3847,3,10.99,0,3,1,1
3848,2,10.76,1,2,1,1
3849,3,10.76,0,3,0,1
3850,1,10.71,2,3,0,1
3851,1,10.55,1,2,1,1
3852,3,10.6,0,2,0,1
3853,3,10.47,1,3,1,1
3854,2,10.71,1,2,1,1
3855,0,10.65,0,2,2,1
3856,3,11.0,2,3,0,1
3857,4,10.6,0,3,1,1
3858,4,10.71,0,3,0,1
3859,4,11.56,1,3,2,1
3860,1,11.35,2,3,2,1
3861,4,9.39,0,1,2,1
3862,2,11.23,2,3,2,1
3863,0,11.03,2,2,1,1
3864,1,11.23,0,3,1,1
3865,4,10.78,0,2,0,1
3866,3,11.16,2,3,0,1
3867,4,10.93,1,3,2,1
3868,1,11.28,1,2,0,1
3869,3,10.09,0,2,1,1
3870,3,11.0,2,1,1,1
3871,1,10.78,1,2,0,1
3872,0,10.71,0,2,2,1
3873,3,10.85,2,3,2,1
3874,2,10.86,0,3,0,1
3875,1,10.49,1,2,0,1
3876,2,11.56,1,3,2,1
3877,3,11.92,0,3,0,1
3878,3,11.16,2,3,2,1
3879,2,10.65,0,1,1,1
3880,0,10.99,0,2,1,1
3881,1,12.43,1,1,2,1
3882,2,11.88,1,3,1,1
3883,1,10.17,1,2,1,1
3884,1,10.71,2,2,1,1
3885,4,10.23,0,2,1,1
3886,1,10.82,1,3,0,1
3887,1,10.92,1,2,1,1
3888,1,11.2,2,2,0,1
3889,2,11.39,0,3,1,1
3890,1,11.17,2,3,0,1
3891,1,11.23,2,2,1,1
3892,2,11.2,1,2,1,1
3893,1,11.43,2,2,1,1
3894,3,11.56,2,3,0,1
3895,3,10.34,1,3,1,1
3896,1,10.76,0,2,1,1
3897,4,10.62,1,3,1,1
3898,2,11.34,1,3,0,1
3899,1,12.04,0,1,2,1
3900,3,11.29,0,1,1,1
3901,1,10.49,1,2,1,1
3902,3,11.16,2,3,0,1
3903,4,10.74,1,3,1,1
3904,0,11.78,0,3,0,1
3905,0,11.16,2,3,2,1
3906,3,10.93,2,2,0,1
3907,1,11.29,2,3,1,1
3908,1,10.65,1,2,0,1
3909,3,10.6,0,3,0,1
3910,2,11.01,2,3,1,1
3911,0,11.54,0,2,2,1
3912,1,11.31,0,2,2,1
3913,1,10.71,2,2,2,1
3914,1,10.46,0,2,2,1
3915,1,11.5,1,3,0,1
3916,0,11.23,2,3,1,1
3917,2,10.36,1,2,2,1
3918,3,10.82,0,2,2,1
3919,3,10.31,0,2,1,1
3920,1,11.29,2,2,0,1
3921,1,12.39,0,2,0,1
3922,0,10.82,0,2,0,1
3923,1,10.11,0,2,1,1
3924,1,11.08,0,2,1,1
3925,1,10.26,2,2,0,1
3926,3,11.0,0,2,1,1
3927,3,10.51,2,2,0,1
3928,2,10.0,0,2,1,1
3929,2,11.51,0,1,0,1
3930,2,10.46,0,1,1,1
3931,4,10.69,1,2,0,1
3932,3,10.92,1,3,1,1
3933,3,11.29,2,2,2,1
3934,1,10.35,0,2,0,1
3935,1,11.78,0,3,0,1
3936,2,9.62,0,2,1,1
3937,4,10.31,0,2,1,1
3938,0,11.43,0,3,0,1
3939,4,11.0,1,3,0,1
3940,0,11.33,0,3,0,1
3941,0,10.46,0,2,1,1
3942,0,10.84,0,2,0,1
3943,2,11.88,0,2,2,1
3944,1,10.46,0,2,1,1
3945,2,9.55,0,2,1,1
3946,2,11.4,1,2,0,1
3947,2,10.65,1,2,0,1
3948,0,11.61,1,1,0,1
3949,1,10.82,0,2,1,1
3950,3,11.16,0,2,1,1
3951,2,11.37,1,3,0,1
3952,2,10.78,2,3,0,1
3953,1,11.08,1,2,2,1
3954,1,10.54,1,2,1,1
3955,0,11.58,2,3,2,1
3956,0,11.0,2,3,0,1
3957,1,10.76,0,2,2,1
3958,1,10.9,2,2,0,1
3959,1,11.23,1,2,1,1
3960,1,11.33,2,2,0,1
3961,0,10.46,1,2,1,1
3962,1,11.14,2,3,1,1
3963,4,11.21,1,3,0,1
3964,4,11.56,0,1,0,1
3965,4,10.82,2,3,0,1
3966,1,10.24,1,2,2,1
3967,2,12.11,0,3,2,1
3968,3,10.72,2,3,1,1
3969,3,9.9,0,2,0,1
3970,4,10.74,1,3,0,1
3971,3,11.29,2,1,1,1
3972,4,10.91,2,3,0,1
3973,4,11.04,0,3,2,1
3974,4,10.52,0,2,1,1
3975,3,11.35,2,3,0,1
3976,2,10.86,2,2,0,1
3977,3,10.65,0,1,0,1
3978,4,11.08,2,3,0,1
3979,1,11.31,1,1,1,1
3980,0,12.13,0,1,2,1
3981,1,10.4,2,1,1,1
3982,1,11.41,2,3,0,1
3983,1,10.71,0,2,0,1
3984,0,11.1,0,3,0,1
3985,3,10.37,0,2,1,1
3986,1,10.93,0,3,0,1
3987,1,10.6,2,2,1,1
3988,2,10.13,0,2,2,1
3989,1,11.91,0,2,0,1
3990,0,11.16,0,2,0,1
3991,1,11.27,2,2,0,1
3992,1,11.66,0,2,0,1
3993,4,10.37,2,1,1,1
3994,1,11.92,1,2,2,1
3995,3,11.23,2,3,0,1
3996,4,10.76,1,3,1,1
3997,1,10.84,2,2,1,1
3998,0,11.25,1,1,1,1
3999,4,10.49,2,3,0,1
4000,1,10.31,1,2,1,1
4001,0,10.71,0,1,1,1
4002,1,10.31,2,2,2,1
4003,1,11.61,2,3,1,1
4004,1,10.82,1,1,0,1
4005,1,11.7,0,2,2,1
4006,4,10.46,1,3,1,1
4007,1,10.65,0,3,0,1
4008,3,11.39,1,3,2,1
4009,4,10.92,1,2,0,1
4010,0,10.82,0,2,1,1
4011,1,11.0,1,3,1,1
4012,3,11.03,1,3,1,1
4013,3,11.41,0,3,1,1
4014,1,10.64,1,2,1,1
4015,4,11.41,1,3,1,1
4016,1,11.38,2,3,1,1
4017,0,11.36,2,3,0,1
4018,2,11.46,0,3,1,1
4019,1,10.79,2,3,0,1
4020,1,10.78,0,3,0,1
4021,1,10.71,2,2,0,1
4022,1,10.86,0,3,0,1
4023,3,11.35,2,3,0,1
4024,1,11.51,2,3,1,1
4025,4,10.82,0,3,0,1
4026,1,11.41,0,2,0,1
4027,3,10.8,2,3,1,1
4028,3,10.92,1,3,0,1
4029,1,10.46,0,2,1,1
4030,3,10.65,0,3,0,1
4031,3,10.96,0,3,0,1
4032,0,11.51,0,1,0,1
4033,3,10.28,0,2,2,1
4034,2,10.6,1,2,1,1
4035,2,11.23,1,1,0,1
4036,3,11.48,1,2,2,1
4037,3,11.54,2,3,0,1
4038,2,9.68,0,2,2,1
4039,1,10.46,0,2,0,1
4040,3,10.31,0,3,2,1
4041,4,11.29,2,1,0,1
4042,0,11.29,0,3,0,1
4043,2,11.43,0,3,1,1
4044,2,10.46,0,2,2,1
4045,1,11.26,1,3,0,1
4046,1,10.71,0,3,1,1
4047,3,11.78,2,3,2,1
4048,1,9.55,1,2,1,1
4049,4,10.81,2,3,1,1
4050,3,11.08,2,3,1,1
4051,3,11.08,1,2,0,1
4052,3,10.74,1,1,2,1
4053,4,10.53,0,2,1,1
4054,4,11.28,0,2,0,1
4055,1,10.84,1,2,0,1
4056,2,11.51,1,3,1,1
4057,4,10.78,2,3,0,1
4058,0,11.61,2,3,1,1
4059,4,10.52,0,2,1,1
4060,0,10.43,1,3,0,1
4061,3,10.92,0,3,1,1
4062,2,11.18,2,3,2,1
4063,0,11.75,2,3,1,1
4064,0,10.92,2,2,0,1
4065,3,11.08,1,2,0,1
4066,0,10.71,2,3,0,1
4067,4,10.46,1,3,1,1
4068,1,10.82,1,2,1,1
4069,1,11.47,2,2,0,1
4070,1,10.78,0,2,0,1
4071,3,10.31,1,2,1,1
4072,1,10.71,1,3,0,1
4073,2,11.16,1,3,1,1
4074,1,10.37,0,2,0,1
4075,3,10.17,2,2,1,1
4076,2,10.13,2,2,1,1
4077,4,10.02,1,2,1,1
4078,0,11.35,2,3,0,1
4079,1,10.79,2,2,2,1
4080,0,11.58,2,1,0,1
4081,3,10.86,1,2,1,1
4082,1,11.34,2,2,0,1
4083,3,11.38,2,3,0,1
4084,2,11.2,0,2,0,1
4085,3,10.74,2,3,1,1
4086,0,11.18,0,3,0,1
4087,0,10.6,2,2,2,1
4088,2,11.48,1,3,1,1
4089,0,11.16,1,2,1,1
4090,1,10.65,1,1,1,1
4091,1,10.49,0,2,1,1
4092,1,11.37,0,2,0,1
4093,3,11.18,2,3,0,1
4094,2,11.0,2,3,0,1
4095,1,10.92,0,2,0,1
4096,2,10.6,0,2,1,1
4097,1,11.37,2,3,1,1
4098,2,10.8,2,2,0,1
4099,0,11.31,1,2,0,1
4100,4,11.0,1,1,1,1
4101,1,11.86,1,2,0,1
4102,4,10.65,0,2,1,1
4103,1,12.64,0,2,0,1
4104,2,11.0,1,3,2,1
4105,2,11.35,2,3,0,1
4106,1,10.37,2,2,1,1
4107,3,11.39,1,2,0,1
4108,1,10.61,1,3,0,1
4109,1,10.34,0,3,1,1
4110,1,10.92,1,2,0,1
4111,2,10.76,2,3,0,1
4112,2,11.0,0,3,2,1
4113,2,9.53,0,2,2,1
4114,1,11.15,2,3,0,1
4115,4,10.31,0,2,1,1
4116,2,11.46,0,2,0,1
4117,1,10.82,1,2,0,1
4118,2,11.08,0,2,2,1
4119,4,11.13,0,2,1,1
4120,1,10.67,2,2,0,1
4121,1,10.78,1,3,0,1
4122,1,11.02,1,3,0,1
4123,1,10.4,0,2,0,1
4124,3,10.37,0,2,0,1
4125,0,10.6,1,2,0,1
4126,1,10.71,1,3,0,1
4127,4,11.2,2,3,0,1
4128,1,10.6,0,2,2,1
4129,4,12.47,0,3,2,1
4130,2,11.08,0,2,1,1
4131,1,11.16,1,2,1,1
4132,1,11.23,1,3,0,1
4133,0,10.13,1,2,0,1
4134,3,10.82,0,2,0,1
4135,0,10.31,0,2,1,1
4136,2,11.12,0,2,0,1
4137,2,11.08,1,2,1,1
4138,2,10.84,1,2,1,1
4139,2,10.15,0,2,1,1
4140,0,11.57,2,2,2,1
4141,2,11.28,0,3,1,1
4142,4,10.9,2,3,0,1
4143,1,11.16,0,2,2,1
4144,1,11.23,1,3,1,1
4145,1,10.83,0,2,1,1
4146,0,10.82,2,2,1,1
4147,1,10.6,1,2,1,1
4148,2,10.88,2,2,0,1
4149,1,11.56,2,3,0,1
4150,1,10.92,2,2,1,1
4151,3,10.48,0,2,0,1
4152,1,12.14,0,2,2,1
4153,1,11.16,1,3,1,1
4154,3,11.0,0,3,1,1
4155,4,9.8,0,2,1,1
4156,2,10.6,0,3,2,1
4157,0,11.25,2,3,1,1
4158,0,10.92,0,2,0,1
4159,1,10.84,2,2,0,1
4160,1,11.32,2,3,1,1
4161,2,10.74,0,3,0,1
